,W11_3,W11_2,W11_1,W11_4
2025-01-16 08:00:00,102405.5859375,135240.359375,123959.5078125,90804.4609375
2025-01-16 09:00:00,102863.8359375,136281.875,124815.4453125,90977.265625
2025-01-16 10:00:00,101287.5078125,135267.484375,123619.328125,89137.6875
2025-01-16 11:00:00,98225.375,132697.390625,120885.1171875,85859.671875
2025-01-16 12:00:00,94527.2109375,129394.390625,117443.734375,82005.625
2025-01-16 13:00:00,90064.8671875,125216.5,113157.5625,77452.7421875
2025-01-16 14:00:00,84211.9609375,119513.3359375,107383.4609375,71585.5078125
2025-01-16 15:00:00,77471.71875,112783.234375,100624.703125,64917.48828125
2025-01-16 16:00:00,73972.5546875,109126.6484375,96984.6015625,61567.33203125
2025-01-16 17:00:00,72046.9765625,106972.71875,94869.1015625,59822.4140625
2025-01-16 18:00:00,71216.8046875,105875.1640625,93823.2265625,59185.05859375
2025-01-16 19:00:00,71020.7265625,105395.1796875,93402.6953125,59181.07421875
2025-01-16 20:00:00,71392.671875,105482.7578125,93551.484375,59736.87109375
2025-01-16 21:00:00,72713.625,106539.1328125,94666.0390625,61221.97265625
2025-01-16 22:00:00,74687.8671875,108289.6328125,96465.53125,63330.01171875
2025-01-16 23:00:00,77159.328125,110591.203125,98802.96875,65899.0546875
2025-01-17 00:00:00,80199.3125,113529.421875,101759.6015625,68994.0859375
2025-01-17 01:00:00,83524.796875,116831.6953125,105059.515625,72329.5859375
2025-01-17 02:00:00,87000.359375,120367.203125,108570.171875,75766.3515625
2025-01-17 03:00:00,90598.0703125,124110.421875,112264.9453125,79278.609375
2025-01-17 04:00:00,94455.1328125,128201.3359375,116282.5859375,83003.78125
2025-01-17 05:00:00,98457.59375,132531.296875,120512.515625,86827.4140625
2025-01-17 06:00:00,101966.8515625,136456.953125,124312.2109375,90114.0078125
2025-01-17 07:00:00,104525.609375,139502.921875,127210.9296875,92418.765625
2025-01-17 08:00:00,106379.75,141894.34375,129439.2734375,94000.5703125
2025-01-17 09:00:00,107097.5859375,143171.5,130545.328125,94442.578125
2025-01-17 10:00:00,106955.4453125,143583.0625,130785.421875,94036.8828125
2025-01-17 11:00:00,106525.1875,143684.890625,130720.0390625,93363.4921875
2025-01-17 12:00:00,105465.0,143118.78125,129994.8046875,92086.7734375
2025-01-17 13:00:00,103330.703125,141431.3125,128160.9296875,89769.671875
2025-01-17 14:00:00,98939.28125,137397.0,124004.265625,85250.203125
2025-01-17 15:00:00,93074.4765625,131838.515625,118366.9375,79339.8984375
2025-01-17 16:00:00,90394.015625,129268.7109375,115750.4921875,76683.53125
2025-01-17 17:00:00,89193.5078125,128121.59375,114573.6875,75535.578125
2025-01-17 18:00:00,88895.015625,127844.5,114276.25,75301.5703125
2025-01-17 19:00:00,89223.6953125,128175.0,114590.3046875,75695.6484375
2025-01-17 20:00:00,90179.75,129141.984375,115540.5,76709.1875
2025-01-17 21:00:00,91864.2578125,130858.171875,117234.578125,78433.9609375
2025-01-17 22:00:00,94276.703125,133340.546875,119684.4296875,80860.3359375
2025-01-17 23:00:00,97181.2109375,136369.53125,122665.7109375,83744.6953125
2025-01-18 00:00:00,100227.7109375,139605.875,125833.953125,86730.640625
2025-01-18 01:00:00,103184.59375,142810.21875,128955.1015625,89594.984375
2025-01-18 02:00:00,105838.9921875,145770.078125,131814.84375,92125.0703125
2025-01-18 03:00:00,107971.65625,148254.234375,134185.078125,94109.546875
2025-01-18 04:00:00,109850.3671875,150520.015625,136325.90625,95822.7734375
2025-01-18 05:00:00,111566.078125,152652.734375,138324.0625,97359.5078125
2025-01-18 06:00:00,112638.421875,154164.234375,139693.484375,98244.2265625
2025-01-18 07:00:00,112614.015625,154578.03125,139964.0625,98036.703125
2025-01-18 08:00:00,111986.3515625,154358.453125,139608.5625,97243.453125
2025-01-18 09:00:00,110625.5390625,153373.421875,138495.5,95740.0
2025-01-18 10:00:00,108350.015625,151411.84375,136422.40625,93357.5546875
2025-01-18 11:00:00,106435.1953125,149738.296875,134657.828125,91377.1328125
2025-01-18 12:00:00,104962.359375,148450.265625,133294.34375,89868.15625
2025-01-18 13:00:00,103722.6328125,147338.8125,132123.15625,88616.5703125
2025-01-18 14:00:00,102234.0,145936.578125,130672.7109375,87138.8203125
2025-01-18 15:00:00,100614.5390625,144365.828125,129070.6171875,85555.3515625
2025-01-18 16:00:00,99228.640625,142966.4375,127653.3984375,84227.984375
2025-01-18 17:00:00,98278.625,141963.328125,126645.2890625,83353.171875
2025-01-18 18:00:00,97757.328125,141361.234375,126047.484375,82916.171875
2025-01-18 19:00:00,97412.7109375,140916.53125,125614.03125,82660.09375
2025-01-18 20:00:00,97346.1875,140736.03125,125450.2421875,82683.3125
2025-01-18 21:00:00,97725.0,140998.03125,125731.4375,83147.1328125
2025-01-18 22:00:00,98366.7109375,141545.859375,126281.9765625,83864.1796875
2025-01-18 23:00:00,99382.984375,142465.703125,127218.6328125,84942.6953125
2025-01-19 00:00:00,100733.625,143749.0625,128512.2421875,86334.171875
2025-01-19 01:00:00,102113.0390625,145085.921875,129853.4296875,87737.6484375
2025-01-19 02:00:00,103578.2890625,146538.90625,131303.3125,89207.2734375
2025-01-19 03:00:00,105111.8046875,148096.25,132849.625,90728.3046875
2025-01-19 04:00:00,106626.921875,149665.953125,134398.21875,92209.0859375
2025-01-19 05:00:00,108105.96875,151229.515625,135932.359375,93635.90625
2025-01-19 06:00:00,109082.625,152319.546875,136986.546875,94545.515625
2025-01-19 07:00:00,109118.0390625,152476.90625,137105.5625,94510.1171875
2025-01-19 08:00:00,108690.9921875,152159.203125,136752.890625,94020.484375
2025-01-19 09:00:00,108172.1328125,151735.515625,136298.25,93447.6875
2025-01-19 10:00:00,107487.7734375,151126.703125,135664.203125,92720.9296875
2025-01-19 11:00:00,106442.296875,150130.734375,134650.65625,91647.78125
2025-01-19 12:00:00,105170.765625,148863.984375,133376.4375,90368.4375
2025-01-19 13:00:00,103958.5234375,147630.96875,132146.5625,89165.8828125
2025-01-19 14:00:00,102747.6796875,146364.734375,130893.9140625,87982.609375
2025-01-19 15:00:00,101629.828125,145161.71875,129713.375,86906.671875
2025-01-19 16:00:00,100835.1796875,144256.515625,128838.96875,86165.890625
2025-01-19 17:00:00,100655.1796875,143950.703125,128569.1953125,86045.09375
2025-01-19 18:00:00,101133.5546875,144306.40625,128961.21875,86578.3125
2025-01-19 19:00:00,101947.1484375,145012.625,129700.390625,87435.7890625
2025-01-19 20:00:00,103095.25,146076.1875,130791.2890625,88613.109375
2025-01-19 21:00:00,104773.703125,147703.390625,132437.125,90301.0859375
2025-01-19 22:00:00,106861.390625,149790.328125,134528.984375,92369.953125
2025-01-19 23:00:00,109156.8203125,152132.109375,136862.5625,94621.1640625
2025-01-20 00:00:00,111714.34375,154784.3125,139490.234375,97101.453125
2025-01-20 01:00:00,114232.1796875,157468.53125,142132.65625,99514.65625
2025-01-20 02:00:00,116761.828125,160221.9375,144827.359375,101911.8984375
2025-01-20 03:00:00,119461.1953125,163204.390625,147733.390625,104451.0546875
2025-01-20 04:00:00,122035.8359375,166121.578125,150556.09375,106838.59375
2025-01-20 05:00:00,124387.3515625,168865.234375,153187.0,108980.7578125
2025-01-20 06:00:00,126089.0390625,171005.984375,155202.359375,110455.875
2025-01-20 07:00:00,126483.96875,171859.234375,155922.65625,110621.84375
2025-01-20 08:00:00,126033.21875,171857.953125,155788.734375,109955.2265625
2025-01-20 09:00:00,125179.8671875,171427.984375,155231.421875,108907.921875
2025-01-20 10:00:00,124027.6171875,170662.125,154346.84375,107588.5390625
2025-01-20 11:00:00,122633.7734375,169610.40625,153188.0,106057.6796875
2025-01-20 12:00:00,121090.6640625,168357.671875,151840.78125,104393.8203125
2025-01-20 13:00:00,119986.8984375,167498.953125,150899.6875,103209.34375
2025-01-20 14:00:00,118741.3828125,166459.015625,149787.546875,101906.9296875
2025-01-20 15:00:00,117355.5078125,165238.1875,148508.421875,100491.90625
2025-01-20 16:00:00,116228.375,164229.875,147452.046875,99356.8671875
2025-01-20 17:00:00,115785.1796875,163872.421875,147055.90625,98922.1171875
2025-01-20 18:00:00,115963.078125,164122.515625,147271.421875,99113.71875
2025-01-20 19:00:00,116359.0078125,164587.484375,147702.9375,99522.734375
2025-01-20 20:00:00,117122.5234375,165423.359375,148504.71875,100295.1171875
2025-01-20 21:00:00,118505.3671875,166894.46875,149937.578125,101674.34375
2025-01-20 22:00:00,120354.2109375,168864.484375,151860.375,103500.8828125
2025-01-20 23:00:00,122446.2109375,171112.546875,154051.453125,105547.59375
2025-01-21 00:00:00,124826.9140625,173688.28125,156557.5625,107861.34375
2025-01-21 01:00:00,127302.3828125,176407.4375,159191.265625,110243.3359375
2025-01-21 02:00:00,129628.3046875,179030.421875,161716.484375,112450.65625
2025-01-21 03:00:00,131703.53125,181445.5625,164021.125,114386.1015625
2025-01-21 04:00:00,133566.015625,183683.9375,166137.984375,116093.5859375
2025-01-21 05:00:00,135223.59375,185747.984375,168070.890625,117581.3671875
2025-01-21 06:00:00,136198.703125,187150.875,169335.4375,118378.8515625
2025-01-21 07:00:00,136048.015625,187425.796875,169471.296875,118056.1015625
2025-01-21 08:00:00,135135.75,186877.78125,168823.78125,116991.96875
2025-01-21 09:00:00,132883.6875,184967.34375,166801.125,114617.1796875
2025-01-21 10:00:00,129127.5390625,181465.515625,163209.78125,110788.828125
2025-01-21 11:00:00,124329.578125,176801.71875,158489.703125,105984.7265625
2025-01-21 12:00:00,118961.8671875,171429.703125,153100.453125,100684.5
2025-01-21 13:00:00,113154.546875,165470.921875,147166.5625,95020.6484375
2025-01-21 14:00:00,106986.0546875,158978.828125,140745.21875,89076.9375
2025-01-21 15:00:00,101682.3828125,153204.53125,135086.765625,84068.8828125
2025-01-21 16:00:00,98017.9609375,148953.28125,130989.453125,80747.5390625
2025-01-21 17:00:00,95183.921875,145460.203125,127672.078125,78284.4140625
2025-01-21 18:00:00,93042.0859375,142602.6875,125010.9921875,76528.203125
2025-01-21 19:00:00,91390.0703125,140195.46875,122815.5390625,75267.6484375
2025-01-21 20:00:00,90357.7109375,138382.765625,121225.8203125,74624.6015625
2025-01-21 21:00:00,90085.359375,137327.796875,120398.8515625,74727.8359375
2025-01-21 22:00:00,90268.3359375,136743.078125,120042.109375,75263.9375
2025-01-21 23:00:00,90779.421875,136510.203125,120034.3984375,76101.984375
2025-01-22 00:00:00,91630.859375,136652.203125,120395.515625,77249.625
2025-01-22 01:00:00,92599.7265625,136952.75,120906.9453125,78481.953125
2025-01-22 02:00:00,93551.34375,137279.859375,121435.609375,79664.375
2025-01-22 03:00:00,94357.3515625,137503.421875,121851.5234375,80671.2109375
2025-01-22 04:00:00,95169.8671875,137774.359375,122305.609375,81665.796875
2025-01-22 05:00:00,96264.7578125,138371.421875,123075.46875,82904.65625
2025-01-22 06:00:00,97183.3046875,138840.078125,123705.140625,83937.90625
2025-01-22 07:00:00,96745.53125,137980.03125,122999.765625,83597.765625
2025-01-22 08:00:00,95606.2734375,136406.125,121602.7421875,82556.4921875
2025-01-22 09:00:00,94462.8203125,134831.453125,120186.359375,81514.3203125
2025-01-22 10:00:00,93140.140625,133070.359375,118586.078125,80297.703125
2025-01-22 11:00:00,91683.2421875,131164.828125,116844.765625,78953.515625
2025-01-22 12:00:00,90486.703125,129511.4921875,115358.1796875,77875.703125
2025-01-22 13:00:00,89467.53125,128033.4375,114048.2109375,76976.9296875
2025-01-22 14:00:00,87635.0234375,125729.390625,111917.171875,75271.21875
2025-01-22 15:00:00,85295.484375,122898.0,109269.421875,73057.9375
2025-01-22 16:00:00,83859.5703125,120937.53125,107498.4765625,71773.2734375
2025-01-22 17:00:00,83444.1171875,120004.3125,106753.390625,71508.671875
2025-01-22 18:00:00,84088.1796875,120152.796875,107082.015625,72288.71875
2025-01-22 19:00:00,85153.2734375,120783.9375,107879.859375,73473.453125
2025-01-22 20:00:00,86332.578125,121570.9375,108820.4609375,74740.546875
2025-01-22 21:00:00,88211.921875,123117.3125,110503.265625,76676.1484375
2025-01-22 22:00:00,90812.09375,125462.8828125,112962.328125,79293.9765625
2025-01-22 23:00:00,93711.078125,128193.2109375,115781.0703125,82168.7578125
2025-01-23 00:00:00,96767.3984375,131165.15625,118821.1953125,85157.4765625
2025-01-23 01:00:00,99719.078125,134128.0625,121818.859375,88000.4140625
2025-01-23 02:00:00,102632.5703125,137140.828125,124831.46875,90769.9765625
2025-01-23 03:00:00,105239.1953125,139927.25,127600.2421875,93199.21875
2025-01-23 04:00:00,107487.703125,142424.375,130057.6484375,95244.3359375
2025-01-23 05:00:00,109613.3359375,144859.875,132433.078125,97145.453125
2025-01-23 06:00:00,110996.359375,146606.234375,134101.1875,98287.3984375
2025-01-23 07:00:00,110982.5,146981.953125,134388.078125,98031.140625
2025-01-23 08:00:00,110015.2734375,146400.546875,133715.609375,96836.6796875
2025-01-23 09:00:00,107754.1640625,144493.640625,131723.8125,94339.2734375
2025-01-23 10:00:00,105467.8984375,142504.1875,129661.7734375,91888.1875
2025-01-23 11:00:00,102883.9375,140157.75,127256.46875,89183.9921875
2025-01-23 12:00:00,100162.5703125,137601.484375,124658.84375,86380.6796875
2025-01-23 13:00:00,96356.109375,133865.234375,120898.96875,82545.125
2025-01-23 14:00:00,91581.0703125,129079.5703125,116117.34375,77804.3203125
2025-01-23 15:00:00,87497.65625,124875.7578125,111947.6171875,73817.4609375
2025-01-23 16:00:00,84795.3828125,121973.4609375,109101.4375,71254.4375
2025-01-23 17:00:00,83449.984375,120384.5234375,107580.875,70069.1875
2025-01-23 18:00:00,83205.328125,119883.984375,107152.46875,69987.6484375
2025-01-23 19:00:00,83194.6875,119619.2734375,106959.3359375,70134.140625
2025-01-23 20:00:00,82945.328125,119120.78125,106532.1640625,70036.1171875
2025-01-23 21:00:00,83112.890625,119044.4609375,106526.09375,70348.59375
2025-01-23 22:00:00,83669.6640625,119377.9140625,106924.4921875,71036.0
2025-01-23 23:00:00,84362.828125,119866.984375,107473.21875,71845.59375
2025-01-24 00:00:00,85231.6640625,120560.2109375,108218.7734375,72812.046875
2025-01-24 01:00:00,86074.875,121242.4921875,108946.6953125,73734.75
2025-01-24 02:00:00,87033.40625,122079.2890625,109821.4453125,74759.0390625
2025-01-24 03:00:00,88121.6171875,123076.4765625,110847.9609375,75900.0078125
2025-01-24 04:00:00,89096.2734375,123991.03125,111783.0,76904.5859375
2025-01-24 05:00:00,89845.671875,124706.2265625,112511.1484375,77669.6328125
2025-01-24 06:00:00,89983.1796875,124827.65625,112640.0859375,77813.28125
2025-01-24 07:00:00,88982.03125,123806.0078125,111626.84375,76821.46875
2025-01-24 08:00:00,87373.0859375,122144.8125,109982.640625,75239.90625
2025-01-24 09:00:00,85887.484375,120579.3671875,108441.8046875,73796.8125
2025-01-24 10:00:00,84612.65625,119197.421875,107092.078125,72578.8125
2025-01-24 11:00:00,83654.296875,118111.046875,106043.859375,71687.640625
2025-01-24 12:00:00,83335.0859375,117656.0859375,105629.359375,71438.3515625
2025-01-24 13:00:00,82632.9609375,116817.09375,104831.359375,70805.1171875
2025-01-24 14:00:00,80390.0234375,114408.078125,102471.875,68645.3984375
2025-01-24 15:00:00,77409.1875,111200.0703125,99331.734375,65773.953125
2025-01-24 16:00:00,76230.6796875,109740.6796875,97952.2109375,64728.4921875
2025-01-24 17:00:00,77291.6953125,110538.453125,98828.0078125,65914.421875
2025-01-24 18:00:00,80148.34375,113188.5,101540.953125,68861.5234375
2025-01-24 19:00:00,83739.875,116656.515625,105049.0859375,72495.796875
2025-01-24 20:00:00,87798.953125,120686.9375,109093.2890625,76545.015625
2025-01-24 21:00:00,93197.9453125,126168.6328125,114557.1953125,81873.6484375
2025-01-24 22:00:00,99730.2109375,132938.5,121264.78125,88255.515625
2025-01-24 23:00:00,106437.9921875,140024.59375,128247.59375,94741.1796875
2025-01-25 00:00:00,113187.9921875,147307.875,135382.640625,101192.21875
2025-01-25 01:00:00,119433.7109375,154234.59375,142116.203125,107066.25
2025-01-25 02:00:00,125498.1171875,161114.484375,148761.8125,112702.0078125
2025-01-25 03:00:00,131351.390625,167913.015625,155285.640625,118070.9609375
2025-01-25 04:00:00,136432.859375,174053.28125,161114.90625,122622.8671875
2025-01-25 05:00:00,140957.546875,179730.953125,166450.3125,126584.6328125
2025-01-25 06:00:00,143917.46875,183925.265625,170274.1875,128956.8984375
2025-01-25 07:00:00,144344.0,185622.171875,171584.84375,128797.875
2025-01-25 08:00:00,143098.25,185630.359375,171205.296875,126997.234375
2025-01-25 09:00:00,140781.984375,184505.421875,169704.703125,124176.2734375
2025-01-25 10:00:00,138181.296875,183001.671875,167847.1875,121142.09375
2025-01-25 11:00:00,135980.375,181799.203125,166314.984375,118574.546875
2025-01-25 12:00:00,134747.96875,181473.484375,165682.75,117032.2265625
2025-01-25 13:00:00,133431.171875,181001.3125,164918.84375,115446.3046875
2025-01-25 14:00:00,130808.71875,179156.15625,162797.640625,112599.7421875
2025-01-25 15:00:00,127611.8828125,176596.828125,159988.46875,109213.203125
2025-01-25 16:00:00,125523.5859375,175075.484375,158246.515625,107016.96875
2025-01-25 17:00:00,125123.8203125,175170.703125,158142.046875,106544.6328125
2025-01-25 18:00:00,125684.4609375,176223.921875,159005.828125,107046.2578125
2025-01-25 19:00:00,126610.0,177597.09375,160193.09375,107916.421875
2025-01-25 20:00:00,127972.59375,179402.734375,161814.4375,109221.671875
2025-01-25 21:00:00,130401.65625,182282.671875,164508.71875,111583.4140625
2025-01-25 22:00:00,133839.4375,186213.921875,168243.84375,114926.0
2025-01-25 23:00:00,137454.703125,190367.546875,172188.375,118416.5625
2025-01-26 00:00:00,141215.5,194722.109375,176318.375,122021.7109375
2025-01-26 01:00:00,145023.84375,199181.3125,180536.859375,125636.34375
2025-01-26 02:00:00,148564.34375,203428.03125,184526.984375,128952.375
2025-01-26 03:00:00,151788.34375,207403.546875,188232.6875,131927.9375
2025-01-26 04:00:00,154732.1875,211139.046875,191686.421875,134602.453125
2025-01-26 05:00:00,157026.96875,214252.625,194509.84375,136614.734375
2025-01-26 06:00:00,158050.890625,216107.890625,196070.203125,137352.578125
2025-01-26 07:00:00,157161.453125,216028.046875,195699.84375,136193.765625
2025-01-26 08:00:00,154676.8125,214288.53125,193686.34375,133479.28125
2025-01-26 09:00:00,150694.15625,210943.921875,190097.109375,129327.0859375
2025-01-26 10:00:00,145233.8125,205972.046875,184923.078125,123777.140625
2025-01-26 11:00:00,139263.59375,200298.46875,179103.25,117761.8046875
